cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,percent,used,active,buffers,cached,shared,value
0,0,0,0,2,0,1.9,0,51.4,1595543552,838025216,400826368,3139530752,1332830208,0
0,0,1.9,0,3.8,0,0,0,51.4,1595543552,838025216,400826368,3139530752,1332830208,0
0,0,0,0,3.8,0,0,0,51.4,1595543552,838025216,400826368,3139530752,1332830208,0
0,0,0,0,3.8,0,0,1.9,51.4,1595543552,838025216,400826368,3139530752,1332830208,0
0,0,0,1.9,2,1.9,0,0,51.4,1595543552,838025216,400826368,3139530752,1332830208,0
0,1.9,0,0,3.8,0,1.9,0,51.4,1595543552,838025216,400826368,3139530752,1332830208,0
0,0,0,0,2,0,1.9,0,51.4,1595535360,838037504,400826368,3139538944,1332830208,0
5.6,0,1.9,0,2,0,0,0,51.4,1595535360,838037504,400826368,3139538944,1332830208,0
0,0,0,0,2,0,0,0,51.4,1595535360,838037504,400826368,3139538944,1332830208,0
0,0,0,0,2,0,0,1.9,51.4,1595535360,838037504,400834560,3139530752,1332830208,0
0,0,0,0,3.8,0,0,0,51.4,1595527168,838037504,400834560,3139538944,1332830208,0
2,0,0,0,0,0,0,0,51.4,1595527168,838037504,400834560,3139538944,1332830208,0
0,0,1.9,0,2,0,1.9,1.9,51.4,1595527168,838037504,400834560,3139538944,1332830208,0
0,0,0,0,2,0,0,0,51.4,1595785216,838037504,400834560,3139538944,1332830208,0
0,0,0,0,2,0,0,0,51.4,1595785216,838037504,400834560,3139538944,1332830208,0
0,0,0,0,2,0,2,0,51.4,1595785216,838037504,400834560,3139538944,1332830208,0
0,0,0,0,2,0,0,0,51.4,1595785216,838037504,400834560,3139538944,1332830208,0
0,0,0,0,2,0,0,0,51.4,1595785216,838037504,400834560,3139538944,1332830208,0
0,0,0,0,0,2,0,0,51.4,1595785216,838037504,400834560,3139538944,1332830208,0
0,0,1.9,0,3.8,0,0,1.9,51.4,1595785216,838037504,400842752,3139530752,1332830208,0
0,0,0,0,2,0,0,0,51.4,1595785216,838037504,400842752,3139530752,1332830208,0
0,0,0,0,0,0,0,0,51.4,1595785216,838037504,400842752,3139530752,1332830208,0
0,0,0,0,3.8,0,0,1.9,51.4,1595785216,838037504,400842752,3139530752,1332830208,0
0,0,0,0,2,0,0,0,51.4,1595785216,838037504,400842752,3139530752,1332830208,0
0,0,0,0,2,1.9,0,0,51.4,1595785216,838037504,400842752,3139530752,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596817408,838037504,400842752,3139530752,1332830208,0
1.9,0,3.9,0,0,0,1.9,0,51.4,1596809216,838053888,400842752,3139538944,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596809216,838053888,400842752,3139538944,1332830208,0
1.9,0,3.8,0,0,1.9,0,1.9,51.4,1596809216,838053888,400842752,3139538944,1332830208,0
0,0,3.8,0,0,0,0,1.9,51.4,1596809216,838053888,400842752,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596801024,838053888,400850944,3139538944,1332830208,0
2,0,2,0,0,0,0,1.9,51.4,1596801024,838053888,400850944,3139538944,1332830208,0
1.9,0,3.8,0,0,0,0,0,51.4,1596801024,838053888,400850944,3139538944,1332830208,0
0,0,3.8,0,3.7,0,0,1.9,51.4,1596801024,838053888,400850944,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596801024,838053888,400850944,3139538944,1332830208,0
0,0,3.8,0,0,0,1.9,0,51.4,1596801024,838053888,400850944,3139538944,1332830208,0
0,0,2,0,0,0,0,2,51.4,1596801024,838053888,400850944,3139538944,1332830208,0
0,0,3.9,0,0,0,1.9,0,51.4,1596801024,838053888,400850944,3139538944,1332830208,0
0,0,2,0,0,0,1.9,0,51.4,1596801024,838053888,400850944,3139538944,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596801024,838053888,400850944,3139538944,1332830208,0
1.9,0,3.8,0,0,0,0,0,51.4,1596801024,838053888,400850944,3139538944,1332830208,0
0,0,2,0,0,0,1.9,0,51.4,1596801024,838053888,400850944,3139538944,1332830208,0
2,0,2,0,0,0,0,0,51.4,1596801024,838053888,400859136,3139530752,1332830208,0
0,0,3.8,0,0,0,0,1.9,51.4,1596801024,838053888,400859136,3139530752,1332830208,0
1.9,0,5.8,3.7,1.9,0,1.9,1.9,51.4,1596801024,838053888,400859136,3139530752,1332830208,0
0,0,3.9,0,0,0,0,0,51.4,1596801024,838053888,400859136,3139530752,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596801024,838053888,400859136,3139530752,1332830208,0
0,0,5.8,0,0,0,1.9,0,51.4,1596792832,838070272,400859136,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596792832,838070272,400859136,3139538944,1332830208,0
0,0,3.8,0,1.9,0,0,0,51.4,1596850176,838070272,400859136,3139538944,1332830208,0
0,0,3.9,0,0,0,0,0,51.4,1596850176,838070272,400859136,3139538944,1332830208,0
0,0,3.8,0,0,0,1.9,0,51.4,1596792832,838070272,400859136,3139538944,1332830208,0
0,0,7.5,0,0,0,0,0,51.4,1596792832,838070272,400859136,3139538944,1332830208,0
0,0,3.8,1.9,0,0,0,0,51.4,1596792832,838070272,400859136,3139538944,1332830208,0
0,0,5.8,0,0,0,0,0,51.4,1596792832,838070272,400859136,3139538944,1332830208,0
0,0,7.4,0,0,0,1.9,0,51.4,1596792832,838070272,400859136,3139538944,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596792832,838070272,400867328,3139530752,1332830208,0
0,0,3.9,0,1.9,0,0,0,51.4,1596792832,838070272,400867328,3139530752,1332830208,0
0,0,5.7,0,0,0,0,0,51.4,1596792832,838070272,400867328,3139530752,1332830208,0
0,0,5.8,0,0,0,0,0,51.4,1596792832,838070272,400867328,3139530752,1332830208,0
0,0,3.8,0,3.8,0,0,0,51.4,1596792832,838070272,400867328,3139530752,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596792832,838070272,400867328,3139530752,1332830208,0
0,0,5.7,0,0,0,0,0,51.4,1596792832,838070272,400867328,3139530752,1332830208,0
5.6,0,3.9,0,0,0,0,0,51.4,1596792832,838070272,400867328,3139530752,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596792832,838070272,400867328,3139530752,1332830208,0
0,0,5.8,0,0,0,0,0,51.4,1596792832,838070272,400867328,3139530752,1332830208,0
1.9,0,5.7,0,0,0,0,0,51.4,1596776448,838078464,400875520,3139538944,1332830208,0
0,0,5.8,0,0,0,0,1.9,51.4,1596776448,838078464,400875520,3139538944,1332830208,0
1.9,0,2,1.9,1.9,1.9,0,1.9,51.4,1596776448,838078464,400875520,3139538944,1332830208,0
0,0,2,0,0,0,0,2,51.4,1596776448,838078464,400875520,3139538944,1332830208,0
0,0,2,0,0,1.9,1.9,0,51.4,1596776448,838078464,400875520,3139538944,1332830208,0
0,0,5.7,0,0,0,0,0,51.4,1596776448,838078464,400875520,3139538944,1332830208,0
3.8,0,3.8,0,0,0,0,0,51.4,1596776448,838078464,400875520,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596776448,838078464,400875520,3139538944,1332830208,0
0,0,0,0,0,0,0,2,51.4,1596776448,838078464,400875520,3139538944,1332830208,0
0,0,3.9,0,0,0,1.9,0,51.4,1596776448,838078464,400875520,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596776448,838078464,400875520,3139538944,1332830208,0
1.9,0,5.7,0,0,0,0,0,51.4,1596776448,838078464,400883712,3139530752,1332830208,0
0,0,2,0,0,0,1.9,0,51.4,1596776448,838078464,400883712,3139530752,1332830208,0
0,0,3.9,0,0,0,0,0,51.4,1596776448,838078464,400883712,3139530752,1332830208,0
0,0,3.8,0,0,0,3.8,0,51.4,1596776448,838078464,400883712,3139530752,1332830208,0
0,0,5.7,0,0,0,0,0,51.4,1596776448,838078464,400883712,3139530752,1332830208,0
0,0,3.8,0,0,0,0,1.9,51.4,1596776448,838078464,400883712,3139530752,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596776448,838078464,400883712,3139530752,1332830208,0
0,0,3.8,0,1.9,0,3.7,0,51.4,1596776448,838078464,400883712,3139530752,1332830208,0
0,0,3.8,0,1.9,0,0,0,51.4,1596776448,838078464,400883712,3139530752,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596768256,838094848,400883712,3139538944,1332830208,0
0,0,3.8,0,0,0,3.7,0,51.4,1596768256,838094848,400883712,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596768256,838094848,400891904,3139530752,1332830208,0
0,0,2,0,0,0,0,1.9,51.4,1596760064,838094848,400891904,3139538944,1332830208,0
0,0,2,0,1.9,0,0,2,51.4,1596760064,838094848,400891904,3139538944,1332830208,0
1.9,0,3.9,0,0,0,0,0,51.4,1596760064,838094848,400891904,3139538944,1332830208,0
0,0,3.8,0,0,0,1.9,0,51.4,1596760064,838094848,400891904,3139538944,1332830208,0
0,0,3.8,0,0,0,1.9,0,51.4,1596760064,838094848,400891904,3139538944,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596760064,838094848,400891904,3139538944,1332830208,0
0,0,3.8,0,0,0,1.9,0,51.4,1596760064,838094848,400891904,3139538944,1332830208,0
1.9,0,3.8,0,1.9,0,0,0,51.4,1596760064,838094848,400891904,3139538944,1332830208,0
0,0,3.8,0,0,0,0,1.9,51.4,1596760064,838094848,400891904,3139538944,1332830208,0
0,0,3.9,0,0,0,0,0,51.4,1596760064,838094848,400891904,3139538944,1332830208,0
0,1.9,5.7,0,0,0,1.9,0,51.4,1596760064,838094848,400891904,3139538944,1332830208,0
0,0,3.8,1.9,0,0,0,0,51.4,1596760064,838094848,400891904,3139538944,1332830208,0
0,0,2,0,0,0,0,1.9,51.4,1596760064,838094848,400891904,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596760064,838094848,400900096,3139530752,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596760064,838094848,400900096,3139530752,1332830208,0
0,0,3.8,0,1.9,0,0,0,51.4,1596760064,838094848,400900096,3139530752,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596760064,838094848,400900096,3139530752,1332830208,0
0,0,3.8,0,0,0,1.9,1.9,51.4,1596751872,838111232,400900096,3139538944,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596751872,838111232,400900096,3139538944,1332830208,0
1.9,0,3.8,0,0,0,1.9,0,51.4,1596751872,838111232,400900096,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596751872,838111232,400900096,3139538944,1332830208,0
0,0,3.8,0,1.9,0,1.9,0,51.4,1596751872,838111232,400900096,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596751872,838111232,400900096,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596751872,838111232,400900096,3139538944,1332830208,0
0,0,5.7,0,0,0,0,1.9,51.4,1596751872,838111232,400900096,3139538944,1332830208,0
0,0,3.9,0,0,0,1.9,0,51.4,1596751872,838111232,400908288,3139530752,1332830208,0
0,0,3.8,0,1.9,1.9,0,0,51.4,1596743680,838111232,400908288,3139538944,1332830208,0
0,0,3.8,0,0,0,1.9,0,51.4,1596743680,838111232,400908288,3139538944,1332830208,0
0,0,5.7,0,1.9,0,0,0,51.4,1596743680,838111232,400908288,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596743680,838111232,400908288,3139538944,1332830208,0
0,0,3.8,0,0,0,1.9,1.9,51.4,1596743680,838111232,400908288,3139538944,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596743680,838111232,400908288,3139538944,1332830208,0
1.9,0,3.8,0,1.9,0,0,0,51.4,1596743680,838111232,400908288,3139538944,1332830208,0
0,0,3.8,1.9,0,0,1.9,0,51.4,1596743680,838111232,400908288,3139538944,1332830208,0
1.9,0,3.8,0,0,0,0,0,51.4,1596743680,838111232,400908288,3139538944,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596743680,838111232,400916480,3139530752,1332830208,0
3.7,0,3.8,0,0,0,0,1.9,51.4,1596735488,838127616,400916480,3139538944,1332830208,0
1.9,0,3.8,0,1.9,0,1.9,0,51.4,1596735488,838127616,400916480,3139538944,1332830208,0
3.8,1.9,3.9,1.9,1.9,0,3.8,1.9,51.4,1596735488,838127616,400916480,3139538944,1332830208,0
0,0,3.8,0,0,0,1.9,0,51.4,1596735488,838127616,400916480,3139538944,1332830208,0
0,0,3.8,0,0,0,1.9,1.9,51.4,1596735488,838127616,400916480,3139538944,1332830208,0
0,0,2,0,0,0,2,0,51.4,1596735488,838127616,400916480,3139538944,1332830208,0
0,0,3.8,0,0,1.9,1.9,0,51.4,1596735488,838127616,400916480,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596735488,838127616,400916480,3139538944,1332830208,0
0,0,3.8,0,0,0,0,1.9,51.4,1596735488,838127616,400916480,3139538944,1332830208,0
0,0,3.9,1.9,0,0,0,0,51.4,1596735488,838127616,400916480,3139538944,1332830208,0
1.9,0,5.7,0,1.9,1.9,1.9,0,51.4,1596735488,838127616,400924672,3139530752,1332830208,0
0,0,3.8,0,1.9,0,0,1.9,51.4,1596727296,838127616,400924672,3139538944,1332830208,0
0,0,5.7,1.9,0,0,1.9,0,51.4,1596727296,838127616,400924672,3139538944,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596727296,838127616,400924672,3139538944,1332830208,0
0,0,3.9,0,0,0,0,0,51.4,1596727296,838127616,400924672,3139538944,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596727296,838127616,400924672,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596727296,838127616,400924672,3139538944,1332830208,0
0,0,2,0,0,0,0,1.9,51.4,1596727296,838127616,400924672,3139538944,1332830208,0
0,0,3.8,0,1.9,0,0,0,51.4,1596727296,838127616,400924672,3139538944,1332830208,0
1.9,0,3.8,1.9,0,0,0,0,51.4,1596727296,838135808,400924672,3139538944,1332830208,0
0,0,3.8,0,0,0,0,1.9,51.4,1596727296,838135808,400924672,3139538944,1332830208,0
1.9,0,2,0,0,0,0,0,51.4,1596719104,838135808,400932864,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596719104,838135808,400932864,3139538944,1332830208,0
0,0,3.8,0,1.9,1.9,1.9,1.9,51.4,1596719104,838135808,400932864,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596719104,838135808,400932864,3139538944,1332830208,0
0,0,2,0,0,0,0,1.9,51.4,1596719104,838135808,400932864,3139538944,1332830208,0
1.9,0,3.8,0,0,0,0,0,51.4,1596719104,838135808,400932864,3139538944,1332830208,0
1.9,0,3.8,0,0,0,0,0,51.4,1596719104,838135808,400932864,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596719104,838135808,400932864,3139538944,1332830208,0
0,0,3.8,0,1.9,0,0,3.7,51.4,1596719104,838135808,400932864,3139538944,1332830208,0
0,0,5.8,0,0,0,0,0,51.4,1596719104,838135808,400932864,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596719104,838135808,400932864,3139538944,1332830208,0
0,0,3.8,0,0,0,0,1.9,51.4,1596719104,838135808,400932864,3139538944,1332830208,0
0,0,2,0,1.9,0,0,0,51.4,1596719104,838135808,400932864,3139538944,1332830208,0
0,0,3.9,1.9,0,0,0,0,51.4,1596719104,838135808,400932864,3139538944,1332830208,0
0,0,2,0,1.9,0,0,0,51.4,1596719104,838135808,400941056,3139530752,1332830208,0
1.9,0,3.8,0,0,0,0,0,51.4,1596719104,838135808,400941056,3139530752,1332830208,0
0,0,5.8,0,0,0,0,0,51.4,1596710912,838135808,400941056,3139538944,1332830208,0
0,0,5.7,0,0,0,0,0,51.4,1596710912,838152192,400941056,3139538944,1332830208,0
0,0,7.4,1.9,1.9,0,0,0,51.4,1596710912,838152192,400941056,3139538944,1332830208,0
0,0,3.9,0,0,0,0,0,51.4,1596710912,838152192,400941056,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596710912,838152192,400941056,3139538944,1332830208,0
0,0,3.8,0,0,1.9,1.9,0,51.4,1596710912,838152192,400941056,3139538944,1332830208,0
0,0,5.8,0,1.9,0,1.9,0,51.4,1596710912,838152192,400941056,3139538944,1332830208,0
0,0,2,0,0,0,1.9,2,51.4,1596710912,838152192,400941056,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596710912,838152192,400949248,3139530752,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596710912,838152192,400949248,3139530752,1332830208,0
2,0,3.9,0,0,0,0,0,51.4,1596710912,838152192,400949248,3139530752,1332830208,0
0,0,2,0,2,0,0,0,51.4,1596710912,838152192,400949248,3139530752,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596710912,838152192,400949248,3139530752,1332830208,0
0,0,5.7,0,0,0,1.9,0,51.4,1596710912,838152192,400949248,3139530752,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596710912,838152192,400949248,3139530752,1332830208,0
1.9,0,3.9,0,0,0,0,0,51.4,1596710912,838152192,400949248,3139530752,1332830208,0
1.9,0,2,0,0,0,0,0,51.4,1596710912,838152192,400949248,3139530752,1332830208,0
0,0,0,0,2,0,0,0,51.4,1596710912,838152192,400949248,3139530752,1332830208,0
1.9,0,2,0,0,0,0,0,51.4,1596710912,838152192,400949248,3139530752,1332830208,0
3.8,0,3.8,0,0,0,1.9,0,51.4,1596694528,838168576,400957440,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596694528,838168576,400957440,3139538944,1332830208,0
2,0,5.8,0,1.9,0,0,0,51.4,1596694528,838168576,400957440,3139538944,1332830208,0
0,0,2,0,0,3.8,0,0,51.4,1596694528,838168576,400957440,3139538944,1332830208,0
2,0,3.8,0,1.9,0,2,0,51.4,1596694528,838168576,400957440,3139538944,1332830208,0
0,0,3.9,0,0,0,1.9,0,51.4,1596694528,838168576,400957440,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596694528,838168576,400957440,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596694528,838168576,400957440,3139538944,1332830208,0
0,0,3.8,0,0,0,1.9,0,51.4,1596694528,838168576,400957440,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596694528,838168576,400957440,3139538944,1332830208,0
0,0,0,0,2,0,0,0,51.4,1596694528,838168576,400957440,3139538944,1332830208,0
0,0,3.8,0,1.9,0,1.9,0,51.4,1596694528,838168576,400957440,3139538944,1332830208,0
1.9,0,3.8,0,0,0,1.9,0,51.4,1596694528,838168576,400965632,3139530752,1332830208,0
0,0,2,0,3.8,0,0,0,51.4,1596694528,838168576,400965632,3139530752,1332830208,0
0,0,3.8,0,0,0,1.9,0,51.4,1596694528,838168576,400965632,3139530752,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596694528,838168576,400965632,3139530752,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596694528,838168576,400965632,3139530752,1332830208,0
0,0,5.7,0,1.9,0,1.9,0,51.4,1596694528,838168576,400965632,3139530752,1332830208,0
0,0,1.9,0,0,1.9,0,0,51.4,1596694528,838168576,400965632,3139530752,1332830208,0
0,0,0,0,0,0,2,0,51.4,1596694528,838168576,400965632,3139530752,1332830208,0
1.9,0,2,0,1.9,0,0,0,51.4,1596694528,838168576,400965632,3139530752,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596694528,838168576,400965632,3139530752,1332830208,0
0,0,0,0,0,0,0,0,51.4,1596694528,838168576,400965632,3139530752,1332830208,0
0,0,3.8,0,0,0,1.9,0,51.4,1596694528,838168576,400973824,3139522560,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596694528,838168576,400973824,3139522560,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596678144,838176768,400973824,3139538944,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596678144,838176768,400973824,3139538944,1332830208,0
0,0,3.8,0,0,0,1.9,0,51.4,1596678144,838176768,400973824,3139538944,1332830208,0
1.9,0,3.8,0,0,0,0,0,51.4,1596678144,838176768,400973824,3139538944,1332830208,0
3.7,0,3.8,0,1.9,0,1.9,0,51.4,1596678144,838176768,400973824,3139538944,1332830208,0
1.9,0,3.8,0,0,0,0,0,51.4,1596678144,838176768,400973824,3139538944,1332830208,0
0,0,3.8,0,1.9,0,1.9,0,51.4,1596678144,838176768,400973824,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596678144,838176768,400973824,3139538944,1332830208,0
0,0,0,0,0,2,3.8,0,51.4,1596678144,838176768,400973824,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596678144,838176768,400982016,3139530752,1332830208,0
0,0,2,0,0,0,1.9,0,51.4,1596678144,838176768,400982016,3139530752,1332830208,0
0,0,3.8,0,0,0,1.9,0,51.4,1596678144,838176768,400982016,3139530752,1332830208,0
0,0,3.8,0,0,0,1.9,0,51.4,1596678144,838176768,400982016,3139530752,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596678144,838176768,400982016,3139530752,1332830208,0
0,0,3.8,0,1.9,0,1.9,0,51.4,1596678144,838176768,400982016,3139530752,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596678144,838176768,400982016,3139530752,1332830208,0
1.9,0,3.8,0,0,0,0,0,51.4,1596678144,838176768,400982016,3139530752,1332830208,0
0,0,2,0,1.9,0,0,0,51.4,1596669952,838193152,400982016,3139538944,1332830208,0
0,0,3.8,0,0,0,3.7,0,51.4,1596669952,838193152,400982016,3139538944,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596669952,838193152,400982016,3139538944,1332830208,0
1.9,0,3.8,0,0,0,1.9,0,51.4,1596669952,838193152,400982016,3139538944,1332830208,0
0,0,3.8,0,0,0,1.9,0,51.4,1596669952,838193152,400982016,3139538944,1332830208,0
0,0,2,0,0,0,0,0,51.4,1596669952,838193152,400990208,3139530752,1332830208,0
2,0,2,0,0,0,0,0,51.4,1596669952,838193152,400990208,3139530752,1332830208,0
0,0,2,0,2,0,0,0,51.4,1596669952,838193152,400990208,3139530752,1332830208,0
0,0,3.8,0,1.9,0,0,0,51.4,1596669952,838193152,400990208,3139530752,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596669952,838193152,400990208,3139530752,1332830208,0
0,0,2,0,0,0,3.8,0,51.4,1596669952,838193152,400990208,3139530752,1332830208,0
0,0,3.8,0,0,0,3.8,0,51.4,1596669952,838193152,400990208,3139530752,1332830208,0
0,0,3.8,0,1.9,0,0,0,51.4,1596669952,838193152,400990208,3139530752,1332830208,0
1.9,0,3.8,0,0,0,0,0,51.4,1596669952,838193152,400990208,3139530752,1332830208,0
1.9,0,3.8,0,0,0,0,0,51.4,1596669952,838193152,400990208,3139530752,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596669952,838193152,400998400,3139522560,1332830208,0
1.9,0,3.8,0,0,0,1.9,0,51.4,1596669952,838193152,400998400,3139522560,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596669952,838193152,400998400,3139522560,1332830208,0
1.9,0,3.8,1.9,1.9,0,0,0,51.4,1596669952,838193152,400998400,3139522560,1332830208,0
3.8,0,3.8,1.9,1.9,0,2,0,51.4,1596669952,838193152,400998400,3139522560,1332830208,0
0,0,2,0,0,0,2,0,51.4,1596653568,838209536,400998400,3139538944,1332830208,0
2,0,0,0,0,0,3.8,0,51.4,1596653568,838209536,400998400,3139538944,1332830208,0
0,0,5.8,0,0,0,0,0,51.4,1596653568,838209536,400998400,3139538944,1332830208,0
0,0,3.8,0,0,0,0,0,51.4,1596653568,838209536,400998400,3139538944,1332830208,0
0,0,2,0,3.8,1.9,1.9,0,51.4,1596653568,838209536,400998400,3139538944,1332830208,0
0,0,2,0,1.9,0,0,0,51.4,1596653568,838209536,401006592,3139530752,1332830208,0
0,0,5.8,0,1.9,1.9,0,0,51.4,1596653568,838209536,401006592,3139530752,1332830208,0
1.9,0,0,0,0,1.9,0,0,51.4,1596653568,838209536,401006592,3139530752,1332830208,0
0,0,0,0,0,0,0,2,51.4,1596653568,838209536,401006592,3139530752,1332830208,0
0,0,0,0,3.9,0,2,0,51.4,1596645376,838209536,401006592,3139538944,1332830208,0
0,0,0,0,3.8,0,0,1.9,51.4,1596645376,838209536,401006592,3139538944,1332830208,0
0,0,0,0,2,0,0,1.9,51.4,1596645376,838209536,401006592,3139538944,1332830208,0
0,0,0,0,3.8,0,0,0,51.4,1596645376,838209536,401006592,3139538944,1332830208,0
0,0,2,0,2,0,0,1.9,51.4,1596645376,838209536,401006592,3139538944,1332830208,0
1.9,0,0,0,2,1.9,0,0,51.4,1596645376,838209536,401006592,3139538944,1332830208,0
0,0,0,0,3.8,0,0,1.9,51.4,1596645376,838209536,401006592,3139538944,1332830208,0
0,0,0,0,3.8,0,1.9,0,51.4,1596645376,838209536,401006592,3139538944,1332830208,0
1.9,1.9,1.9,1.9,5.8,1.9,0,1.9,51.4,1596645376,838209536,401006592,3139538944,1332830208,0
0,0,0,0,5.7,0,0,1.9,51.4,1596645376,838209536,401006592,3139538944,1332830208,0
1.9,0,0,0,2,0,3.8,0,51.4,1596645376,838209536,401006592,3139538944,1332830208,0
3.7,0,0,0,2,0,3.8,0,51.4,1596645376,838209536,401014784,3139530752,1332830208,0
0,0,0,0,3.8,0,0,0,51.4,1596637184,838225920,401014784,3139538944,1332830208,0
0,0,0,0,3.9,0,0,0,51.4,1596637184,838225920,401014784,3139538944,1332830208,0
0,0,1.9,0,3.8,0,0,0,51.4,1596637184,838225920,401014784,3139538944,1332830208,0
0,0,1.9,0,2,0,0,0,51.4,1596637184,838225920,401014784,3139538944,1332830208,0
0,0,0,1.9,3.8,0,0,0,51.4,1596637184,838225920,401014784,3139538944,1332830208,0
0,0,1.9,0,2,0,0,0,51.4,1596637184,838225920,401014784,3139538944,1332830208,0
1.9,0,0,0,3.8,0,0,0,51.4,1596637184,838225920,401014784,3139538944,1332830208,0
0,0,1.9,0,5.8,0,0,0,51.4,1596637184,838225920,401014784,3139538944,1332830208,0
0,0,0,0,2,0,0,0,51.4,1596637184,838225920,401014784,3139538944,1332830208,0
0,0,0,0,3.8,0,0,1.9,51.4,1596628992,838225920,401022976,3139538944,1332830208,0
0,0,0,0,3.8,0,0,0,51.4,1596628992,838225920,401022976,3139538944,1332830208,0
0,0,0,0,2,0,0,0,51.4,1596628992,838225920,401022976,3139538944,1332830208,0
2,0,0,0,5.8,0,0,0,51.4,1596628992,838225920,401022976,3139538944,1332830208,0
0,0,0,0,3.8,0,0,0,51.4,1596628992,838225920,401022976,3139538944,1332830208,0
0,0,1.9,0,3.8,0,0,0,51.4,1596628992,838225920,401022976,3139538944,1332830208,0
